,image_path,label
1090,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0918.JPG,"car,sign_board,people,building"
1091,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0919.JPG,"car,alley,street,people,tree"
1092,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0920.JPG,"car,alley,people,sign_board,tree,house"
1093,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0921.JPG,"car,tree,house"
1094,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0922.JPG,"car,house,tree"
1095,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0923.JPG,"car,street"
1096,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0924.JPG,"car,street"
1097,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0925.JPG,"car,truck,street"
1098,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0926.JPG,"car,street,motorcycle,sign_board,street"
1099,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0927.JPG,"car,sign_board,people,tree,sky"
1100,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0928.JPG,"car,sign_board,street"
1101,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0929.JPG,"car,sign_board,motorcycle,street"
1102,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0930.JPG,"car,people,sky,tree"
1103,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0931.jpg,"car,tree,people"
1104,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0932.jpg,"car,tree"
1105,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0933.jpg,car
1106,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0934.jpg,"car,tree,street"
1107,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0935.jpg,"car,tree,street"
1108,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0936.jpg,"car,tree,street,building"
1109,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0937.jpg,"car,tree,street"
1110,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0938.jpg,"car,light"
1111,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0939.jpg,"car,street"
1112,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0940.jpg,"car,sign_board,tree "
1113,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0941.jpg,car
1114,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0942.jpg,"car,people,sky,tree,street"
1115,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0943.jpg,"car,street,tree"
1116,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0944.jpg,"car,street"
1117,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0945.jpg,car
1118,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0946.jpg,car
1119,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0947.jpg,"car,sign_board,tree,street"
1120,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0948.jpg,"car,street"
1121,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0949.jpg,"car,motorcycle,tree,sky"
1122,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0950.jpg,"car,tree"
1123,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0951.jpg,car
1124,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0952.jpg,"car,tree,street"
1125,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0953.jpg,"car,people,sign_board,house"
1126,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0954.jpg,"car,tree,street"
1127,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0955.jpg,"car,people,motorcycle"
1128,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0956.jpg,"car,tree,sign_board,street,motorcycle"
1129,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0957.jpg,"car,street,sky,building"
1130,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0958.jpg,"car,tree,street,sky"
1131,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0959.jpg,"car,tree,street"
1132,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0960.jpg,"car,house,tree,sky"
1133,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0961.jpg,car
1134,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0962.jpg,car
1135,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0963.jpg,"car,street,tree,motorcycle,people"
1136,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0964.jpg,"car,street,building,street"
1137,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0965.jpg,car
1138,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0966.jpg,"car,street"
1139,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0967.jpg,car
1140,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0968.jpg,car
1141,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0969.jpg,"car,tree"
1142,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0970.jpg,car
1143,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0971.jpg,"car,tree,street"
1144,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0972.jpg,"car,street,motorcycle,people,street"
1145,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0973.jpg,car
1146,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0974.jpg,car
1147,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0975.jpg,"car,street,tree,sign_board"
1148,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0976.jpg,"car,tree,sky"
1149,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0977.jpg,"car,tree,sky"
1150,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0978.jpg,car
1151,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0979.jpg,"car,tree,street,house"
1152,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0980.png,car
1153,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0981.jpg,car
1154,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0982.jpg,"car,tree,street"
1155,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0983.jpg,car
1156,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0984.jpg,"car,house,tree,street"
1157,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0985.jpg,"car,traffic_sign,tree,street"
1158,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0986.jpg,car
1159,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0987.jpg,car
1160,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0988.jpg,"car,street"
1161,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0989.jpg,"car,street,house,people,tree"
1162,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0990.jpg,car
1163,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0991.jpg,"car,house,tree"
1164,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0992.jpg,"car,tree,street"
1165,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0993.jpg,car
1166,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0994.jpg,"car,tree,street"
1167,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0995.jpg,car
1168,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0996.jpg,car
1169,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0997.jpg,"car,tree,street"
1170,/content/gdrive/MyDrive/CS114-ML/dataset/car/IMG_0998.jpg,car
1171,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_0999.jpg,cat
1172,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1000.png,cat
1173,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1001.jpg,cat
1174,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1002.jpg,cat
1175,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1003.jpg,cat
1176,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1004.jpg,cat
1177,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1005.jpg,cat
1178,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1006.jpg,cat
1179,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1007.jpg,cat
1180,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1008.jpg,cat
1181,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1009.jpg,cat
1182,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1010.jpg,"cat,people"
1183,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1011.jpg,cat
1184,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1012.jpg,cat
1185,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1013.jpg,"cat,pillow"
1186,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1014.jpg,cat
1187,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1015.jpg,cat
1188,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1016.jpg,cat
1189,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1017.jpg,cat
1190,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1018.jpg,cat
1191,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1019.jpg,cat
1192,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1020.jpg,cat
1193,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1021.jpg,cat
1194,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1022.jpg,"cat,bag"
1195,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1023.jpg,cat
1196,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1024.jpg,cat
1197,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1025.jpg,cat
1198,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1026.jpg,cat
1199,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1027.jpg,cat
1200,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1028.jpg,cat
1201,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1029.jpg,cat
1202,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1030.jpg,cat
1203,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1031.jpg,cat
1204,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1032.jpg,cat
1205,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1033.jpg,cat
1206,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1034.jpg,cat
1207,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1035.JPG,cat
1208,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1036.HEIC,cat
1209,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1037.HEIC,cat
1210,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1038.HEIC,cat
1211,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1039.JPG,cat
1212,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1040.JPG,cat
1213,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1041.JPG,cat
1214,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1042.JPG,cat
1215,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1043.JPG,cat
1216,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1044.JPG,cat
1217,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1045.JPG,cat
1218,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1046.PNG,cat
1219,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1047.PNG,cat
1220,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1048.PNG,cat
1221,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1049.PNG,cat
1222,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1050.PNG,cat
1223,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1051.PNG,cat
1224,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1052.png,cat
1225,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1053.png,cat
1226,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1054.png,cat
1227,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1055.png,cat
1228,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1056.png,cat
1229,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1057.png,cat
1230,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1058.png,cat
1231,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1059.png,cat
1232,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1060.png,cat
1233,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1061.png,cat
1234,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1062.png,cat
1235,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1063.png,cat
1236,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1064.png,cat
1237,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1065.png,cat
1238,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1066.png,"cat,tree"
1239,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1067.png,cat
1240,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1068.png,cat
1241,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1069.png,cat
1242,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1070.png,cat
1243,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1071.png,cat
1244,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1072.png,cat
1245,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1073.png,cat
1246,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1074.png,cat
1247,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1075.png,cat
1248,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1076.png,cat
1249,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1077.png,cat
1250,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1078.png,cat
1251,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1079.png,"cat,people"
1252,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1080.png,cat
1253,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1081.png,"cat,flower"
1254,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1082.png,cat
1255,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1083.png,cat
1256,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1084.png,cat
1257,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1085.png,cat
1258,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1086.png,cat
1259,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1087.png,cat
1260,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1088.png,cat
1261,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1089.png,cat
1262,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1090.png,cat
1263,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1091.png,cat
1264,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1092.png,cat
1265,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1093.png,cat
1266,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1094.png,cat
1267,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1095.png,cat
1268,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1096.png,cat
1269,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1097.png,cat
1270,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1098.png,cat
1271,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1099.png,cat
1272,/content/gdrive/MyDrive/CS114-ML/dataset/cat/IMG_1100.png,cat
1273,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1101.jpg,clothes
1274,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1102.jpg,clothes
1275,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1103.jpg,clothes
1276,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1104.jpg,clothes
1277,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1105.jpg,clothes
1278,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1106.jpg,clothes
1279,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1107.jpg,clothes
1280,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1108.jpg,clothes
1281,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1109.jpg,clothes
1282,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1110.jpg,clothes
1283,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1111.jpg,clothes
1284,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1112.jpg,clothes
1285,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1113.jpg,clothes
1286,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1114.jpg,clothes
1287,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1115.jpg,clothes
1288,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1116.jpg,clothes
1289,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1117.jpg,clothes
1290,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1118.jpg,clothes
1291,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1119.jpg,clothes
1292,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1120.jpg,clothes
1293,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1121.jpg,clothes
1294,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1122.jpg,clothes
1295,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1123.jpg,clothes
1296,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1124.jpg,clothes
1297,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1125.jpg,"clothes,bag"
1298,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1126.jpg,clothes
1299,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1127.jpg,clothes
1300,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1128.jpg,clothes
1301,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1129.jpg,clothes
1302,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1130.jpg,clothes
1303,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1131.jpg,clothes
1304,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1132.jpg,clothes
1305,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1133.jpg,"clothes,bag"
1306,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1134.jpg,"clothes,bag"
1307,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1135.jpg,"clothes,bag"
1308,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1136.jpg,clothes
1309,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1137.jpg,clothes
1310,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1138.jpg,clothes
1311,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1139.jpg,clothes
1312,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1140.jpg,clothes
1313,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1141.jpg,clothes
1314,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1142.jpg,clothes
1315,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1143.jpg,clothes
1316,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1144.jpg,clothes
1317,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1145.jpg,clothes
1318,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1146.jpg,clothes
1319,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1147.jpg,clothes
1320,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1148.jpg,clothes
1321,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1149.jpg,clothes
1322,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1150.jpg,clothes
1323,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1151.jpg,"clothes,people"
1324,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1152.jpg,clothes
1325,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1153.jpg,clothes
1326,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1154.jpg,clothes
1327,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1155.jpg,clothes
1328,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1156.jpg,clothes
1329,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1157.jpg,clothes
1330,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1158.jpg,clothes
1331,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1159.jpg,clothes
1332,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1160.jpg,clothes
1333,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1161.jpg,"clothes,bag"
1334,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1162.jpg,clothes
1335,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1163.jpg,clothes
1336,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1164.jpg,clothes
1337,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1165.jpg,clothes
1338,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1166.jpg,clothes
1339,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1167.jpg,clothes
1340,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1168.jpg,clothes
1341,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1169.jpg,clothes
1342,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1170.jpg,clothes
1343,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1171.jpg,clothes
1344,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1172.jpg,clothes
1345,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1173.jpg,clothes
1346,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1174.jpg,clothes
1347,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1175.jpg,clothes
1348,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1176.jpg,clothes
1349,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1177.jpg,clothes
1350,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1178.jpg,"clothes,bag"
1351,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1179.jpg,clothes
1352,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1180.jpg,clothes
1353,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1181.jpg,clothes
1354,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1182.jpg,"clothes,bag"
1355,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1183.jpg,clothes
1356,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1184.jpg,"clothes,bag,book"
1357,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1185.jpg,clothes
1358,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1186.jpg,"clothes,bag"
1359,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1187.jpg,"clothes,bag"
1360,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1188.jpg,clothes
1361,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1189.jpg,"clothes,bag"
1362,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1190.jpg,"clothes,bag"
1363,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1191.jpg,clothes
1364,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1192.jpg,"clothes,bag"
1365,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1193.jpg,clothes
1366,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1194.jpg,clothes
1367,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1195.jpg,clothes
1368,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1196.jpg,"clothes,bag"
1369,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1197.jpg,clothes
1370,/content/gdrive/MyDrive/CS114-ML/dataset/clothes/IMG_1198.jpg,clothes
1371,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1199.jpg,"dining,food"
1372,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1200.jpg,"dining,food,beverage,people_group,people"
1373,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1201.JPG,"dining,beverage,people,people_group,light"
1374,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1202.JPG,"dining,beverage,people,people_group,light"
1375,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1203.HEIC,"dining,food,beverage,light,people,people_group"
1376,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1204.HEIC,"dining,food"
1377,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1205.HEIC,"dining,food,people,flower_pot"
1378,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1206.HEIC,"dining,food"
1379,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1207.JPG,"dining,food,beverage,people_group,people"
1380,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1208.jpg,"dining,food,beverage,people_group,people"
1381,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1209.jpg,"dining,food,beverage"
1382,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1210.jpg,"dining,food"
1383,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1211.jpg,"dining,people,food,people_group,art"
1384,/content/gdrive/MyDrive/CS114-ML/dataset/dining/IMG_1212.jpg,"dining,food,people,people_group,beverage"
